word.freq.make	word.freq.address	word.freq.all	word.freq.3d	word.freq.our	word.freq.over	word.freq.remove	word.freq.internet	word.freq.order	word.freq.mail	word.freq.receive	word.freq.will	word.freq.people	word.freq.report	word.freq.addresses	word.freq.free	word.freq.business	word.freq.email	word.freq.you	word.freq.credit	word.freq.your	word.freq.font	word.freq.000	word.freq.money	word.freq.hp	word.freq.hpl	word.freq.george	word.freq.650	word.freq.lab	word.freq.labs	word.freq.telnet	word.freq.857	word.freq.data	word.freq.415	word.freq.85	word.freq.technology	word.freq.1999	word.freq.parts	word.freq.pm	word.freq.direct	word.freq.cs	word.freq.meeting	word.freq.original	word.freq.project	word.freq.re	word.freq.edu	word.freq.table	word.freq.conference	char.freq.semi	char.freq.lparen	char.freq.lbrack	char.freq.bang	char.freq.dollar	char.freq.hash	capital.run.length.average	capital.run.length.longest	capital.run.length.total	spam	rgroup
0.47	0.31	0.47	0	0.05	0.13	0.05	0.26	0.44	0.76	0.26	0.97	0.58	1.26	0	0.26	0.44	0	3.25	0	1.5	0	1.05	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.004	0.066	0	0.322	0.764	0.159	6.1	193	3038	spam	81
0.59	0.44	0.29	0	0.14	0.03	0.03	0.14	0.56	0.67	0.29	0.67	0.59	1.23	0.03	0.22	0.44	0.07	3.43	0	1.53	0	0.59	0.63	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.075	0	0.613	0.532	0.137	7.3	763	2453	spam	52
0.59	0.44	0.29	0	0.14	0.03	0.03	0.14	0.56	0.67	0.29	0.67	0.59	1.23	0.03	0.22	0.44	0.07	3.43	0	1.53	0	0.59	0.63	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.075	0	0.612	0.531	0.137	7.3	763	2453	spam	67
0.46	0	0.46	0	0	0	0	0.46	0	0	0	1.38	0	0	2.31	0	0.46	0.46	2.77	0	2.31	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0.494	0	0.082	0.823	0	3.4	12	102	spam	43
0	0	0.46	0	0	0	0.46	0	0	0	0.46	0	0	0	0	0	0	1.4	1.87	0	0	0.93	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	2.676	32	91	spam	22
0	0.35	0.7	0	0.35	0	0	0	0	0	0	0.7	0	0	0	1.05	0	0.7	2.11	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0.122	0	1.284	0	0	3.639	61	313	spam	17
0	0.43	0.43	0	0.43	0	0	0	0	0	0	0.43	0	0	0	0.43	0	0.86	1.29	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	0	0.736	0	0	2.81	61	222	spam	49
0	0	0	0	0	0.6	0	0	0	1.21	0	0	0	0	0	0.6	0	0	1.21	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207	0.518	0.414	0.31	0	0	4.897	17	191	spam	77
1.24	0.41	1.24	0	0	0	0	0	0	0	0	0.41	0	0	0	0.41	0	0.82	3.73	0	1.24	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.065	0	0.461	0.527	0	3.166	19	114	spam	47
0	0	0	0	4.25	0	0.7	0	0	0	0	0	0	0	0	2.83	0	0	4.96	0	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	1.153	3	30	spam	52
0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0.64	0	0	2.59	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0.094	0.189	0.284	0.662	0	0	10.068	131	292	spam	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0.305	0.611	0	1.529	0	0	5.5	22	66	spam	44
0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0.64	0	0	2.59	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0.094	0.189	0.284	0.662	0	0	10.068	131	292	spam	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0.305	0.611	0	1.529	0	0	5.5	22	66	spam	11
0	0	0.64	0	0	0.64	0	0	0	0	0	0	0	0	0	0.64	0	0	2.59	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0.094	0.189	0.284	0.662	0	0	10.068	131	292	spam	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0.305	0.611	0	1.529	0	0	5.5	22	66	spam	28
0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0.79	0	0	1.58	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0.115	0.231	0.347	0.462	0	0	5.793	22	168	spam	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0.305	0.611	0	1.529	0	0	5.5	22	66	spam	41
0	0	0	0	0	0	1.96	0	0	1.96	0	1.96	0	0	0	0	0	0	3.92	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.166	60	74	spam	67
0	0	0	0	0	0	2.46	0	0	0	0	0	0	0	0	2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.907	0	0	1.285	7	36	spam	25
0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	2.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	0	0	0	0	2.913	27	67	spam	33
0	0	0.76	0	0.38	0	0.76	0	0	0	0	0.38	0	0	0	0	0	0.76	1.52	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177	0.059	3.836	79	211	spam	89
0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.95	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365	0	0	0	0	1.238	6	78	spam	32
0.12	1.76	0.63	0	0.88	0	0.12	0.5	0.25	3.9	0.5	0.88	0.12	0	0	0.25	0.12	0	2.9	0.25	1.38	0	1.13	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0.019	0.379	0.159	0	0.119	0	4.155	38	507	spam	5
0	0	1.02	0	0.51	0	0	0	0	0	0	0	0	0	0	0.51	0	0	1.53	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.09	0	0.542	0	0	1.972	19	146	spam	25
0.05	0.3	0.4	0	0.1	0.05	0	0.05	0.1	0	0	0.3	0.2	0	0.05	0	0	0.5	1.55	0.3	0.75	0	0.15	0.2	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0.045	0	0.054	0.118	0	2.37	96	588	spam	67
0.05	0.3	0.4	0	0.1	0.05	0	0.05	0.1	0	0	0.3	0.2	0	0.05	0	0	0.5	1.55	0.3	0.75	0	0.15	0.2	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0.036	0	0.054	0.118	0	2.379	96	583	spam	65
0	0	0	0	1.28	0	2.56	1.28	1.28	1.28	1.28	1.28	0	0	0	0	5.12	0	2.56	1.28	5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542	0	0	102.666	304	308	spam	32
0	0.55	0.55	0	2.23	0	1.11	0	0	0	0	0.55	0.55	0	0	0.55	2.79	0	3.91	0	1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248	0	1.158	0.331	0	4.875	140	195	spam	60
0.05	0.3	0.4	0	0.1	0.05	0	0.05	0.1	0	0	0.3	0.2	0	0.05	0	0	0.5	1.55	0.3	0.75	0	0.15	0.2	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0.045	0	0.054	0.118	0	2.37	96	588	spam	17
0.05	0.3	0.4	0	0.1	0.05	0	0.05	0.1	0	0	0.3	0.2	0	0.05	0	0	0.5	1.55	0.3	0.75	0	0.15	0.2	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0.036	0	0.054	0.118	0	2.379	96	583	spam	98
0.5	0.46	0.34	0	0.15	0.03	0	0.19	0.57	0.65	0.3	0.73	0.65	1.27	0.03	0.23	0.42	0	3.08	0	1.34	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.011	0.077	0	0.335	1.281	0.125	7.202	595	2413	spam	31
0	0.32	0.8	0	0.32	0	0.16	0	0	0.48	0.16	0	0.16	0	0.16	0.16	0	0.8	0.16	0.16	0.64	0	0	0	0	0	0	0.16	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271	0.024	0.049	5.709	149	982	spam	11
0	0	0	0	0.92	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0.61	0	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0.092	0.322	0	2.074	49	278	spam	23
0.16	0	0.67	0	0.33	0.16	0.33	0.84	0.16	0.5	0.33	1.51	0	0	0	0	1.68	0.33	2.18	1.68	3.69	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.19	0	1.194	0.054	0	5.567	101	657	spam	95
0.5	0	0.5	0	1.51	0	0	0	0	0	0.5	1.01	0	0	0	0	0	0	4.04	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0.089	0	0.089	0.178	0	3.416	53	164	spam	87
0	0	0	0	0	0	0.59	0	0	0	0	1.19	0	0	0	0	0	0.59	4.76	0	1.19	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427	0	0	10	33	170	spam	64
0	0	0	0	1.6	0	0.4	1.2	0	0.4	0	0.8	0	0	0	0	1.6	0.4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.706	0.212	0	1.838	13	114	spam	27
0.41	0	0.41	0	0	0.41	0	0	0	0	0	2.07	0	0	0	0.41	0	0	7.05	0	2.48	0	0.82	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0.149	0	32.142	335	450	spam	34
0	0	0.38	0	0.76	0	0.38	0	0	1.14	0	0	0	0	0	0.38	0.76	0	3.04	0	1.52	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0.299	0	0.598	0.179	0	4.523	78	285	spam	99
0	0	0	0	0.4	0.4	0.4	0.4	0	0	0.4	0	0	0	0	0.4	0	0	4	0	2	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121	0	0	1.979	12	95	spam	32
0	0	1.12	0	0.56	0	0	0	0	0.56	0	0	0	0	0	0.56	0	0	2.25	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0	0	0	0	0.101	0	0.606	0	0	2.36	19	144	spam	47
0	0	0.8	0	1.44	0.16	0.16	0	0	0	0	0.64	0.8	0	0	0	0.16	0.16	1.6	0	0.47	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0	0.299	0.174	0	1.891	24	174	spam	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0.215	0	0.215	0.431	0	4	25	76	spam	59
0	0.39	0.39	0	0.19	0	0	0.19	0	0	0.39	0.39	0	0	0	0.98	0.19	0.39	0.59	0	0.78	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0.128	0	0.16	0.16	0	2.128	31	730	spam	37
0	0.39	0.39	0	0.19	0	0	0.19	0	0	0.39	0.39	0	0	0	0.98	0.19	0.39	0.59	0	0.78	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0.128	0	0.16	0.16	0	2.128	31	730	spam	1
1	0	0.33	0	0.66	0.66	0	0	0	0	0	0.33	0.66	0	0	0.66	0.66	0	2.33	0	0.33	0	1.66	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.12	0.541	0	5.428	21	304	spam	66
0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	2.98	0	1.49	0	0	1.49	0	0	0	1.49	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	2	11	spam	95
0	0	0	0	1.65	0	0	0	0.82	0	0	1.65	0	0	0	0.82	0	0	1.65	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415	0	0	0	0	1.769	11	69	spam	5
1	0	0.33	0	0.66	0.66	0	0	0	0	0	0.33	0.66	0	0	0.66	0.66	0	2.33	0	0.33	0	1.66	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.12	0.541	0	5.428	21	304	spam	40
0	0	0	0	0	0	1.58	0	0	0	0	0	1.58	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558	0.279	0	3.272	23	36	spam	27
0.5	0.46	0.34	0	0.15	0.03	0	0.19	0.57	0.65	0.3	0.73	0.65	1.27	0.03	0.23	0.42	0	3.08	0	1.34	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.011	0.077	0	0.335	1.281	0.125	7.202	595	2413	spam	62
0	0	0	0	0	0	1.58	0	0	0	0	0	1.58	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558	0.279	0	3.272	23	36	spam	29
0	0	1.38	0	0	0	0	0	0	0	0	1.38	0	0	0	2.77	0	4.16	4.16	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715	0	0	1.181	2	13	spam	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0.215	0	0.215	0.431	0	4.277	27	77	spam	87
1	0	0.33	0	0.66	0.66	0	0	0	0	0	0.33	0.66	0	0	0.66	0.66	0	2.33	0	0.33	0	1.66	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.12	0.541	0	5.428	21	304	spam	65
0	0.29	0.72	0	0.29	0	0.14	0	0	0.43	0.29	0	0.14	0	0.14	0.14	0	0.72	0.58	0.14	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0.14	0	0	0	0	0	0	0.865	0.023	0.046	5.133	132	1001	spam	92
0.36	0	1.09	0	0	0	0	0	0	0	0	0.72	1.81	0	0	0	0	0	0.72	0	1.09	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0.126	0	0.063	0.126	0	2.562	35	123	spam	12
0	0	0.27	0	0.81	0.81	0	2.98	0.54	0.81	0.27	0.54	0.27	0	0	0.81	1.63	0.27	2.17	1.35	2.44	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.565	0.121	0	1.617	18	131	spam	41
0.39	0	0.39	0	0	0.39	0	0	0	0	0	0.39	0.78	0	0	0	1.17	0.78	3.13	0	1.17	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261	0	0	1.461	19	114	spam	66
0	0.56	0.56	0	2.25	0	1.12	0	0	0	0	0.56	0.56	0	0	0.56	2.82	0	3.95	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247	0	1.32	0.33	0	5.135	140	190	spam	7
0.67	0	0.67	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0.67	0.67	4.05	0	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	1.064	3	33	spam	16
0	0	0.62	0	0.62	0	0	0	0	0.62	0	0	0	0	0	0.62	0	0	1.24	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	1.055	0	0	2.033	16	120	spam	29
0	0	1.68	0	0.33	0	0	0	0	0.33	0	0	0	0	0	0.33	0	0	2.02	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0.06	0	0.484	0	0	1.796	19	203	spam	51
0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	4.76	0	0	4.76	0	2.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375	11	38	spam	48
0	0	0	0	1.31	0	1.31	1.31	1.31	1.31	0	0	0	0	0	0	1.31	0	1.31	1.31	3.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117	0.117	0	48.5	186	291	spam	8
0	0	0	0	1.36	0.45	0.45	0	0	0	0	0	0.45	0	0	0.45	0.45	0.45	1.81	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0	0.135	0	0	5.571	46	117	spam	71
0.42	0	0	0	0.85	0.85	0	0	0	0.42	0	2.13	0	0	0	0	1.7	0	0.85	0	0.85	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.088	0	0	5.714	107	200	spam	89
0	0	0	0	0.27	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0.27	0	0.27	8.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092	0	0.185	0.232	7.313	99	607	spam	10
0	0	0	0	0.43	0	0	0	0	0.65	0	0	0	0	0	0.43	0	0.21	0.21	0	0.43	6.75	0	0	0.21	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.146	0.146	0.183	6.233	99	642	spam	87
0.46	0	0.46	0	0	0	0	0.46	0	0	0	1.38	0	0	2.31	0	0.46	0.46	2.77	0	2.31	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0.49	0	0.081	0.816	0	3.4	12	102	spam	44
0.14	0.14	0.29	0	0.29	0.29	0	0.29	0	0	0.29	0	0.14	0	0	0.87	0.29	0.43	3.66	0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0.58	0	0	0	0	0.024	0	0.265	0	0	3.121	38	437	spam	23
0	0.34	0.68	0	0	0	0.34	0	0	0.34	0	0	0	0	0.34	0.68	0	1.37	1.03	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0	0	3.131	13	119	spam	96
0.46	0	0.46	0	0	0	0	0.46	0	0	0	1.38	0	0	2.31	0	0.46	0.46	2.77	0	2.31	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0.49	0	0.081	0.816	0	3.4	12	102	spam	82
0.62	0	0.62	0	0	0	0.62	0	0	0	0	3.1	0	0	0	0	1.24	1.24	5.59	0	1.86	0	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0.517	0	0	3.363	22	111	spam	90
0	0	0	0	2.1	0	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	34	108	spam	4
0	0.71	0.35	0	0.35	0	0	0	0	0	0	0.71	0	0	0	0.35	0	1.42	1.77	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0	0.7	0	0	3.768	61	260	spam	95
0	0.3	0.61	0	0.3	0	0.15	0	0	0.45	0.15	0	0.15	0	0.15	0.15	0	0.76	0.15	0.15	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0.567	0.024	0.049	5.425	132	944	spam	25
0	0	0	0	0	0	0.57	0	0	0.57	0	1.15	0.57	0	0	0	0	0.57	4.62	0	1.15	0	0	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518	0	0	10.117	33	172	spam	67
0.52	0	2.38	0	0.26	0	0.26	0	0.52	0	0.26	0	0	0	0	0.79	0	0	1.32	0	1.05	0	0	0.52	0	0	0	0	0	0	0	0	0.26	0	0	0.26	0.26	0	0.52	0	0	0	0	0	0	0	0	0	0	0.656	0	0.31	0	0	5.549	71	566	spam	92
0.17	0	0.08	0	0.42	0.08	0.08	0.42	0.08	0.08	0	0.6	0.17	0.17	0	0	0.17	0.08	1.2	0	3.17	0	0.34	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0.027	0.095	0.013	0	4.07	48	574	spam	22
0	0	1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	2.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.357	0	0.892	0	0	2	19	172	spam	64
0	0	0.54	0	0.54	0	0	0	0	0.54	0	0	0	0	0	0.54	0	0	1.64	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0.096	0	1.443	0	0	1.969	16	130	spam	69
0	0	0	0	0	0.78	0	2.34	0	0.78	0.78	1.56	0	0	0	0	0.78	0	3.12	0	0.78	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889	0	0	2.13	15	49	spam	3
0	0	0	0	0	0	0	2.04	0	0	1.02	0	0	0	0	0	0	0	4.08	0	1.02	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968	0	0	2.179	18	85	spam	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	2	11	spam	49
0.44	0	0	0	0.89	0	0	0	0	0.44	0	1.34	0	0	0	0.44	0	0	4.03	0	1.79	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0.944	0.145	0.072	2.451	28	152	spam	85
0	0.66	0.66	0	0.33	0	0	0	0	0	0	0.66	0	0	0	0.33	0	1.32	2.64	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0.053	0	0.583	0	0	4.024	121	326	spam	84
0	0	0	0	0	0	0	2.04	0	0	1.02	0	0	0	0	0	0	0	4.08	0	1.02	0	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969	0	0	2.179	18	85	spam	93
0.34	0.25	0.25	0	0.08	0.43	0.08	0.25	0.08	1.46	0.34	0.51	0.94	0	0.17	0.08	0	0	3.01	0	0.77	0.17	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0.048	0	0.258	0.258	0.113	5.297	300	694	spam	25
0.34	0.26	0.26	0	0.08	0.43	0.08	0.26	0.08	1.47	0.34	0.52	0.95	0	0.17	0.08	0	0	3.03	0	0.78	0	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0.048	0	0.259	0.259	0.064	3.335	62	537	spam	70
0.43	0	0	0	0.87	0.87	0	0	0	0.43	0	2.18	0	0	0	0	1.74	0	0.87	0	0.87	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.835	0	0	5.114	107	179	spam	64
0.44	0	0	0	0.89	0	0	0	0	0.44	0	1.33	0	0	0	0.44	0	0	4.46	0	1.78	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	1.083	0.144	0.072	2.428	28	153	spam	28
