left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
0	0	NA	0	-1	0	37	4
62	63	attention.level.contrib4	0.00061	1	NA	38	4
64	65	num.displays3	26855	1	NA	39	4
66	67	avg.disc.length2	12.9281915	1	NA	40	4
68	69	num.displays6	205663.5	1	NA	41	4
70	71	atomic.containers1	46.5	1	NA	42	4
0	0	NA	0	-1	0	43	4
72	73	avg.auths.per.disc6	3.875	1	NA	44	4
74	75	num.displays5	732.5	1	NA	45	4
76	77	avg.disc.length0	120	1	NA	46	4
0	0	NA	0	-1	1	47	4
0	0	NA	0	-1	1	48	4
78	79	attention.level.author5	0.001933	1	NA	49	4
0	0	NA	0	-1	1	50	4
80	81	attention.level.contrib4	0.001042	1	NA	51	4
82	83	contribution.sparseness1	0.009594	1	NA	52	4
0	0	NA	0	-1	1	53	4
84	85	num.displays6	2468.5	1	NA	54	4
86	87	avg.auths.per.disc0	3.6666665	1	NA	55	4
0	0	NA	0	-1	1	56	4
0	0	NA	0	-1	0	57	4
0	0	NA	0	-1	1	58	4
0	0	NA	0	-1	1	59	4
88	89	atomic.containers2	42.5	1	NA	60	4
90	91	auth.increase3	1.5	1	NA	61	4
92	93	avg.disc.length1	30.625	1	NA	62	4
0	0	NA	0	-1	0	63	4
94	95	avg.disc.length1	40.3928565	1	NA	64	4
0	0	NA	0	-1	1	65	4
0	0	NA	0	-1	1	66	4
96	97	number.total.disc7	23.5	1	NA	67	4
0	0	NA	0	-1	1	68	4
0	0	NA	0	-1	1	69	4
98	99	num.displays7	1118	1	NA	70	4
0	0	NA	0	-1	0	71	4
100	101	attention.level.contrib4	0.0005555	1	NA	72	4
102	103	burstiness5	0.875	1	NA	73	4
0	0	NA	0	-1	0	74	4
104	105	num.authors.topic6	25	1	NA	75	4
106	107	avg.auths.per.disc5	9.5	1	NA	76	4
0	0	NA	0	-1	0	77	4
108	109	auth.increase5	1.5	1	NA	78	4
110	111	atomic.containers3	177.5	1	NA	79	4
112	113	contribution.sparseness4	0.004975	1	NA	80	4
114	115	num.authors.topic3	5.5	1	NA	81	4
0	0	NA	0	-1	1	82	4
116	117	num.authors.topic5	21	1	NA	83	4
0	0	NA	0	-1	1	84	4
118	119	num.displays1	2117.5	1	NA	85	4
0	0	NA	0	-1	0	86	4
120	121	contribution.sparseness0	0.034633	1	NA	87	4
122	123	avg.disc.length4	63.5	1	NA	88	4
124	125	burstiness3	0.267857	1	NA	89	4
0	0	NA	0	-1	0	90	4
126	127	attention.level.author6	0.0034255	1	NA	91	4
128	129	num.new.disc2	0.5	1	NA	92	4
130	131	num.displays6	3459.5	1	NA	93	4
132	133	num.displays6	4057	1	NA	94	4
134	135	contribution.sparseness1	0.028151	1	NA	95	4
0	0	NA	0	-1	1	96	4
136	137	burstiness5	0.4677085	1	NA	97	4
138	139	attention.level.contrib3	0.0014915	1	NA	98	4
140	141	num.authors.topic4	3	1	NA	99	4
0	0	NA	0	-1	0	100	4
0	0	NA	0	-1	0	101	4
142	143	attention.level.contrib7	4.05e-05	1	NA	102	4
0	0	NA	0	-1	0	103	4
144	145	avg.disc.length2	98.25	1	NA	104	4
0	0	NA	0	-1	1	105	4
146	147	num.displays1	1402	1	NA	106	4
148	149	num.displays3	1656.5	1	NA	107	4
0	0	NA	0	-1	0	108	4
0	0	NA	0	-1	1	109	4
0	0	NA	0	-1	0	110	4
0	0	NA	0	-1	1	111	4
150	151	avg.auths.per.disc2	10.6666665	1	NA	112	4
152	153	avg.disc.length7	129	1	NA	113	4
154	155	contribution.sparseness4	0.016201	1	NA	114	4
0	0	NA	0	-1	0	115	4
156	157	num.displays6	1966.5	1	NA	116	4
0	0	NA	0	-1	1	117	4
158	159	burstiness7	0.8	1	NA	118	4
160	161	num.displays5	2683	1	NA	119	4
162	163	auth.increase0	1.5	1	NA	120	4
0	0	NA	0	-1	0	121	4
164	165	num.displays7	3255	1	NA	122	4
0	0	NA	0	-1	0	123	4
0	0	NA	0	-1	1	124	4
166	167	num.displays4	3638.5	1	NA	125	4
0	0	NA	0	-1	0	126	4
168	169	attention.level.author3	0.0083715	1	NA	127	4
0	0	NA	0	-1	1	128	4
170	171	attention.level.author5	0.004691	1	NA	129	4
0	0	NA	0	-1	0	130	4
172	173	number.total.disc6	30	1	NA	131	4
174	175	attention.level.contrib5	0.002864	1	NA	132	4
176	177	num.displays4	11385	1	NA	133	4
178	179	burstiness6	0.7708335	1	NA	134	4
0	0	NA	0	-1	0	135	4
180	181	burstiness4	0.395652	1	NA	136	4
0	0	NA	0	-1	1	137	4
182	183	avg.disc.length0	126.5	1	NA	138	4
184	185	num.displays6	953	1	NA	139	4
186	187	num.displays7	1152.5	1	NA	140	4
0	0	NA	0	-1	1	141	4
0	0	NA	0	-1	0	142	4
0	0	NA	0	-1	0	143	4
188	189	burstiness2	0.111111	1	NA	144	4
0	0	NA	0	-1	0	145	4
190	191	num.displays5	1336.5	1	NA	146	4
192	193	atomic.containers3	0.5	1	NA	147	4
194	195	num.displays0	1052.5	1	NA	148	4
0	0	NA	0	-1	1	149	4
196	197	num.displays4	1967	1	NA	150	4
0	0	NA	0	-1	1	151	4
198	199	avg.disc.length0	97.333332	1	NA	152	4
0	0	NA	0	-1	1	153	4
0	0	NA	0	-1	0	154	4
0	0	NA	0	-1	1	155	4
0	0	NA	0	-1	1	156	4
0	0	NA	0	-1	0	157	4
0	0	NA	0	-1	0	158	4
0	0	NA	0	-1	1	159	4
0	0	NA	0	-1	0	160	4
0	0	NA	0	-1	0	161	4
0	0	NA	0	-1	0	162	4
0	0	NA	0	-1	1	163	4
0	0	NA	0	-1	0	164	4
0	0	NA	0	-1	1	165	4
0	0	NA	0	-1	1	166	4
0	0	NA	0	-1	0	167	4
0	0	NA	0	-1	1	168	4
0	0	NA	0	-1	1	169	4
0	0	NA	0	-1	0	170	4
0	0	NA	0	-1	1	171	4
0	0	NA	0	-1	1	172	4
0	0	NA	0	-1	0	173	4
0	0	NA	0	-1	1	174	4
0	0	NA	0	-1	0	175	4
0	0	NA	0	-1	1	176	4
0	0	NA	0	-1	1	177	4
0	0	NA	0	-1	1	178	4
0	0	NA	0	-1	0	179	4
0	0	NA	0	-1	1	180	4
0	0	NA	0	-1	1	181	4
0	0	NA	0	-1	0	182	4
0	0	NA	0	-1	0	183	4
0	0	NA	0	-1	0	184	4
0	0	NA	0	-1	1	185	4
0	0	NA	0	-1	0	186	4
0	0	NA	0	-1	0	187	4
0	0	NA	0	-1	0	188	4
0	0	NA	0	-1	0	189	4
0	0	NA	0	-1	0	190	4
0	0	NA	0	-1	0	191	4
0	0	NA	0	-1	0	192	4
0	0	NA	0	-1	0	193	4
0	0	NA	0	-1	0	194	4
0	0	NA	0	-1	0	195	4
0	0	NA	0	-1	0	196	4
0	0	NA	0	-1	1	197	4
0	0	NA	0	-1	0	198	4
0	0	NA	0	-1	0	199	4
2	3	attention.level.author5	0.002594	1	NA	1	5
4	5	attention.level.author4	0.0005995	1	NA	2	5
6	7	attention.level.author1	0.002483	1	NA	3	5
8	9	avg.disc.length2	1.75	1	NA	4	5
10	11	num.displays5	1324.5	1	NA	5	5
12	13	num.displays5	2963.5	1	NA	6	5
14	15	num.displays7	1919.5	1	NA	7	5
16	17	num.displays7	1871.5	1	NA	8	5
18	19	num.displays7	1785	1	NA	9	5
20	21	atomic.containers5	64	1	NA	10	5
22	23	auth.increase6	2.5	1	NA	11	5
24	25	num.new.disc4	2.5	1	NA	12	5
26	27	number.total.disc5	9.5	1	NA	13	5
28	29	attention.level.author7	0.0025645	1	NA	14	5
30	31	avg.auths.per.disc3	4.635965	1	NA	15	5
32	33	num.new.disc6	5.5	1	NA	16	5
34	35	atomic.containers5	5.5	1	NA	17	5
36	37	number.total.disc1	2.5	1	NA	18	5
38	39	attention.level.contrib6	0.000685	1	NA	19	5
40	41	attention.level.contrib7	0.006373	1	NA	20	5
0	0	NA	0	-1	1	21	5
42	43	num.displays6	3187	1	NA	22	5
44	45	atomic.containers3	32.5	1	NA	23	5
46	47	atomic.containers2	5.5	1	NA	24	5
0	0	NA	0	-1	0	25	5
48	49	contribution.sparseness6	0.0018035	1	NA	26	5
0	0	NA	0	-1	0	27	5
0	0	NA	0	-1	0	28	5
0	0	NA	0	-1	0	29	5
50	51	auth.increase1	2.5	1	NA	30	5
52	53	num.displays7	3037	1	NA	31	5
54	55	num.displays0	427.5	1	NA	32	5
0	0	NA	0	-1	0	33	5
56	57	num.displays7	3181.5	1	NA	34	5
0	0	NA	0	-1	0	35	5
58	59	num.new.disc6	2.5	1	NA	36	5
0	0	NA	0	-1	0	37	5
60	61	num.authors.topic1	3.5	1	NA	38	5
62	63	num.new.disc7	2.5	1	NA	39	5
64	65	num.displays5	756	1	NA	40	5
0	0	NA	0	-1	0	41	5
66	67	avg.disc.length4	11.3333335	1	NA	42	5
68	69	number.total.disc6	6	1	NA	43	5
70	71	attention.level.contrib4	0.000256	1	NA	44	5
72	73	attention.level.contrib0	0.0017865	1	NA	45	5
74	75	num.displays4	2281.5	1	NA	46	5
76	77	num.displays0	1051	1	NA	47	5
0	0	NA	0	-1	0	48	5
78	79	number.total.disc1	4.5	1	NA	49	5
0	0	NA	0	-1	1	50	5
80	81	burstiness0	0.7207795	1	NA	51	5
0	0	NA	0	-1	1	52	5
82	83	avg.disc.length7	30.755953	1	NA	53	5
84	85	auth.increase5	2.5	1	NA	54	5
86	87	contribution.sparseness7	0.08114	1	NA	55	5
88	89	avg.disc.length3	52.5	1	NA	56	5
90	91	num.displays2	558	1	NA	57	5
92	93	num.authors.topic1	14.5	1	NA	58	5
0	0	NA	0	-1	0	59	5
94	95	attention.level.author3	0.003146	1	NA	60	5
96	97	attention.level.contrib1	0.0013555	1	NA	61	5
98	99	contribution.sparseness7	0.0169715	1	NA	62	5
0	0	NA	0	-1	1	63	5
100	101	avg.auths.per.disc6	74	1	NA	64	5
102	103	num.displays5	766.5	1	NA	65	5
104	105	num.displays5	2682.5	1	NA	66	5
106	107	contribution.sparseness0	0.0032735	1	NA	67	5
108	109	attention.level.author7	0.0018785	1	NA	68	5
0	0	NA	0	-1	0	69	5
0	0	NA	0	-1	0	70	5
110	111	num.displays7	2285	1	NA	71	5
0	0	NA	0	-1	0	72	5
0	0	NA	0	-1	1	73	5
112	113	num.displays2	1286.5	1	NA	74	5
0	0	NA	0	-1	0	75	5
114	115	atomic.containers1	1	1	NA	76	5
116	117	avg.auths.per.disc2	3.5	1	NA	77	5
118	119	avg.auths.per.disc5	2.1714285	1	NA	78	5
0	0	NA	0	-1	0	79	5
120	121	auth.increase6	9.5	1	NA	80	5
0	0	NA	0	-1	0	81	5
122	123	avg.auths.per.disc5	3.4965755	1	NA	82	5
124	125	num.new.disc2	3.5	1	NA	83	5
126	127	auth.increase1	0.5	1	NA	84	5
0	0	NA	0	-1	0	85	5
128	129	avg.auths.per.disc0	6.25	1	NA	86	5
0	0	NA	0	-1	0	87	5
130	131	atomic.containers0	16.5	1	NA	88	5
0	0	NA	0	-1	0	89	5
0	0	NA	0	-1	0	90	5
132	133	num.new.disc1	0.5	1	NA	91	5
134	135	num.displays6	454.5	1	NA	92	5
0	0	NA	0	-1	0	93	5
136	137	attention.level.author4	0.00039	1	NA	94	5
0	0	NA	0	-1	0	95	5
0	0	NA	0	-1	0	96	5
0	0	NA	0	-1	0	97	5
138	139	atomic.containers7	3.5	1	NA	98	5
0	0	NA	0	-1	1	99	5
140	141	atomic.containers7	64.5	1	NA	100	5
0	0	NA	0	-1	1	101	5
0	0	NA	0	-1	1	102	5
142	143	attention.level.author5	0.000709	1	NA	103	5
144	145	contribution.sparseness2	0.001441	1	NA	104	5
0	0	NA	0	-1	0	105	5
146	147	num.displays7	1640.5	1	NA	106	5
148	149	number.total.disc5	1.5	1	NA	107	5
150	151	num.authors.topic6	3.5	1	NA	108	5
152	153	num.displays2	2409	1	NA	109	5
0	0	NA	0	-1	0	110	5
154	155	auth.increase7	7.5	1	NA	111	5
156	157	contribution.sparseness5	0.013575	1	NA	112	5
158	159	num.authors.topic0	5.5	1	NA	113	5
0	0	NA	0	-1	0	114	5
0	0	NA	0	-1	0	115	5
0	0	NA	0	-1	0	116	5
160	161	num.displays7	2494	1	NA	117	5
0	0	NA	0	-1	0	118	5
162	163	num.new.disc1	0.5	1	NA	119	5
164	165	avg.auths.per.disc3	4.2403845	1	NA	120	5
166	167	avg.auths.per.disc5	2.5982145	1	NA	121	5
0	0	NA	0	-1	1	122	5
168	169	burstiness6	0.891667	1	NA	123	5
170	171	auth.increase2	37	1	NA	124	5
172	173	num.authors.topic6	29.5	1	NA	125	5
0	0	NA	0	-1	0	126	5
174	175	avg.auths.per.disc1	2.5	1	NA	127	5
176	177	attention.level.contrib7	3e-05	1	NA	128	5
178	179	num.displays1	376.5	1	NA	129	5
180	181	auth.increase7	0.5	1	NA	130	5
0	0	NA	0	-1	0	131	5
182	183	num.displays5	2721.5	1	NA	132	5
0	0	NA	0	-1	0	133	5
0	0	NA	0	-1	0	134	5
184	185	num.authors.topic7	2.5	1	NA	135	5
186	187	attention.level.contrib2	0.000506	1	NA	136	5
0	0	NA	0	-1	0	137	5
0	0	NA	0	-1	0	138	5
0	0	NA	0	-1	0	139	5
188	189	num.displays7	1444.5	1	NA	140	5
0	0	NA	0	-1	0	141	5
190	191	attention.level.author3	0.000938	1	NA	142	5
192	193	avg.disc.length1	0.5	1	NA	143	5
0	0	NA	0	-1	1	144	5
0	0	NA	0	-1	1	145	5
0	0	NA	0	-1	0	146	5
194	195	avg.auths.per.disc1	3.5	1	NA	147	5
196	197	num.displays6	1456.5	1	NA	148	5
198	199	attention.level.author3	0.0006445	1	NA	149	5
0	0	NA	0	-1	1	150	5
0	0	NA	0	-1	0	151	5
0	0	NA	0	-1	1	152	5
0	0	NA	0	-1	1	153	5
0	0	NA	0	-1	1	154	5
0	0	NA	0	-1	1	155	5
0	0	NA	0	-1	0	156	5
0	0	NA	0	-1	0	157	5
0	0	NA	0	-1	0	158	5
0	0	NA	0	-1	1	159	5
0	0	NA	0	-1	0	160	5
0	0	NA	0	-1	1	161	5
0	0	NA	0	-1	1	162	5
0	0	NA	0	-1	1	163	5
0	0	NA	0	-1	1	164	5
0	0	NA	0	-1	0	165	5
0	0	NA	0	-1	0	166	5
0	0	NA	0	-1	1	167	5
0	0	NA	0	-1	1	168	5
0	0	NA	0	-1	1	169	5
0	0	NA	0	-1	1	170	5
0	0	NA	0	-1	0	171	5
0	0	NA	0	-1	0	172	5
0	0	NA	0	-1	1	173	5
0	0	NA	0	-1	0	174	5
0	0	NA	0	-1	0	175	5
0	0	NA	0	-1	0	176	5
0	0	NA	0	-1	0	177	5
0	0	NA	0	-1	1	178	5
0	0	NA	0	-1	0	179	5
0	0	NA	0	-1	0	180	5
0	0	NA	0	-1	1	181	5
0	0	NA	0	-1	1	182	5
0	0	NA	0	-1	1	183	5
0	0	NA	0	-1	0	184	5
0	0	NA	0	-1	0	185	5
0	0	NA	0	-1	1	186	5
0	0	NA	0	-1	1	187	5
0	0	NA	0	-1	0	188	5
0	0	NA	0	-1	1	189	5
0	0	NA	0	-1	0	190	5
0	0	NA	0	-1	0	191	5
0	0	NA	0	-1	0	192	5
0	0	NA	0	-1	0	193	5
0	0	NA	0	-1	0	194	5
0	0	NA	0	-1	1	195	5
0	0	NA	0	-1	1	196	5
0	0	NA	0	-1	0	197	5
0	0	NA	0	-1	1	198	5
0	0	NA	0	-1	0	199	5
2	3	num.displays1	1821.5	1	NA	1	6
4	5	num.displays1	1233	1	NA	2	6
6	7	attention.level.author0	0.005145	1	NA	3	6
8	9	num.displays7	1653.5	1	NA	4	6
10	11	avg.auths.per.disc4	16.875	1	NA	5	6
12	13	num.displays6	2996	1	NA	6	6
14	15	atomic.containers0	8.5	1	NA	7	6
16	17	attention.level.author4	0.0091515	1	NA	8	6
18	19	atomic.containers7	134.5	1	NA	9	6
20	21	avg.disc.length6	26.5	1	NA	10	6
22	23	attention.level.contrib6	0.0023565	1	NA	11	6
24	25	avg.disc.length3	96.25	1	NA	12	6
26	27	avg.auths.per.disc1	4.4166665	1	NA	13	6
0	0	NA	0	-1	0	14	6
28	29	avg.auths.per.disc3	4.2613635	1	NA	15	6
30	31	num.authors.topic0	17.5	1	NA	16	6
0	0	NA	0	-1	0	17	6
32	33	burstiness5	0.5833335	1	NA	18	6
0	0	NA	0	-1	1	19	6
34	35	auth.increase2	1.5	1	NA	20	6
36	37	attention.level.author2	0.003512	1	NA	21	6
38	39	avg.disc.length5	49.75	1	NA	22	6
0	0	NA	0	-1	0	23	6
40	41	contribution.sparseness2	0.009646	1	NA	24	6
0	0	NA	0	-1	1	25	6
42	43	num.displays3	7495	1	NA	26	6
44	45	num.displays4	21199.5	1	NA	27	6
46	47	num.displays7	3373.5	1	NA	28	6
48	49	avg.disc.length5	55.3214285	1	NA	29	6
50	51	num.displays2	612	1	NA	30	6
0	0	NA	0	-1	0	31	6
52	53	auth.increase4	2.5	1	NA	32	6
0	0	NA	0	-1	0	33	6
54	55	avg.disc.length2	66.5	1	NA	34	6
56	57	attention.level.contrib2	0.0003595	1	NA	35	6
58	59	attention.level.contrib0	0.0041285	1	NA	36	6
0	0	NA	0	-1	0	37	6
0	0	NA	0	-1	1	38	6
0	0	NA	0	-1	1	39	6
60	61	num.displays7	3315.5	1	NA	40	6
62	63	avg.auths.per.disc1	4.875	1	NA	41	6
64	65	atomic.containers5	47.5	1	NA	42	6
66	67	num.displays6	8412	1	NA	43	6
68	69	num.displays7	3771	1	NA	44	6
0	0	NA	0	-1	0	45	6
0	0	NA	0	-1	0	46	6
70	71	num.authors.topic1	11.5	1	NA	47	6
72	73	contribution.sparseness1	0.0014975	1	NA	48	6
74	75	contribution.sparseness1	0.021381	1	NA	49	6
76	77	atomic.containers7	121	1	NA	50	6
78	79	num.displays2	613.5	1	NA	51	6
80	81	attention.level.contrib6	0.0007555	1	NA	52	6
0	0	NA	0	-1	1	53	6
82	83	burstiness4	0.125	1	NA	54	6
0	0	NA	0	-1	1	55	6
0	0	NA	0	-1	0	56	6
84	85	atomic.containers1	34.5	1	NA	57	6
86	87	num.authors.topic3	16.5	1	NA	58	6
0	0	NA	0	-1	1	59	6
88	89	num.displays2	2218.5	1	NA	60	6
0	0	NA	0	-1	1	61	6
0	0	NA	0	-1	0	62	6
0	0	NA	0	-1	0	63	6
90	91	num.displays2	2979	1	NA	64	6
92	93	auth.increase7	0.5	1	NA	65	6
0	0	NA	0	-1	0	66	6
94	95	attention.level.contrib1	0.000124	1	NA	67	6
96	97	contribution.sparseness1	0.027676	1	NA	68	6
98	99	avg.auths.per.disc5	14.25	1	NA	69	6
0	0	NA	0	-1	1	70	6
100	101	num.displays3	56405	1	NA	71	6
0	0	NA	0	-1	0	72	6
102	103	burstiness6	0.775	1	NA	73	6
104	105	auth.increase1	1.5	1	NA	74	6
0	0	NA	0	-1	0	75	6
106	107	num.displays3	305.5	1	NA	76	6
0	0	NA	0	-1	0	77	6
0	0	NA	0	-1	1	78	6
108	109	num.authors.topic1	4.5	1	NA	79	6
110	111	num.displays7	1785.5	1	NA	80	6
0	0	NA	0	-1	0	81	6
112	113	num.displays2	2440	1	NA	82	6
114	115	contribution.sparseness3	0.011857	1	NA	83	6
116	117	contribution.sparseness7	0.00433	1	NA	84	6
0	0	NA	0	-1	0	85	6
118	119	avg.disc.length5	26.166667	1	NA	86	6
0	0	NA	0	-1	1	87	6
120	121	atomic.containers1	27.5	1	NA	88	6
122	123	avg.auths.per.disc4	8.1666665	1	NA	89	6
124	125	number.total.disc0	0.5	1	NA	90	6
126	127	auth.increase2	12	1	NA	91	6
0	0	NA	0	-1	0	92	6
128	129	atomic.containers3	59.5	1	NA	93	6
0	0	NA	0	-1	1	94	6
0	0	NA	0	-1	0	95	6
130	131	attention.level.author4	0.0003775	1	NA	96	6
0	0	NA	0	-1	0	97	6
132	133	number.total.disc4	4.5	1	NA	98	6
0	0	NA	0	-1	1	99	6
134	135	attention.level.author4	0.0025705	1	NA	100	6
0	0	NA	0	-1	0	101	6
136	137	auth.increase1	76	1	NA	102	6
0	0	NA	0	-1	1	103	6
0	0	NA	0	-1	0	104	6
0	0	NA	0	-1	1	105	6
138	139	auth.increase7	7.5	1	NA	106	6
140	141	auth.increase5	8.5	1	NA	107	6
142	143	num.displays5	810.5	1	NA	108	6
144	145	num.authors.topic3	25.5	1	NA	109	6
0	0	NA	0	-1	0	110	6
0	0	NA	0	-1	1	111	6
146	147	attention.level.author1	0.0031885	1	NA	112	6
0	0	NA	0	-1	1	113	6
148	149	attention.level.contrib4	8e-04	1	NA	114	6
0	0	NA	0	-1	0	115	6
0	0	NA	0	-1	0	116	6
150	151	contribution.sparseness0	0.0641025	1	NA	117	6
0	0	NA	0	-1	0	118	6
152	153	auth.increase6	0.5	1	NA	119	6
154	155	contribution.sparseness2	0.005874	1	NA	120	6
0	0	NA	0	-1	0	121	6
156	157	contribution.sparseness0	0.01132	1	NA	122	6
0	0	NA	0	-1	1	123	6
158	159	attention.level.author5	0.000559	1	NA	124	6
160	161	attention.level.author7	0.0017985	1	NA	125	6
162	163	atomic.containers6	23	1	NA	126	6
0	0	NA	0	-1	0	127	6
0	0	NA	0	-1	1	128	6
0	0	NA	0	-1	0	129	6
0	0	NA	0	-1	0	130	6
164	165	attention.level.contrib4	0.0025045	1	NA	131	6
166	167	burstiness6	0.9	1	NA	132	6
168	169	num.authors.topic5	19.5	1	NA	133	6
0	0	NA	0	-1	0	134	6
170	171	contribution.sparseness3	0.030532	1	NA	135	6
172	173	auth.increase0	0.5	1	NA	136	6
0	0	NA	0	-1	1	137	6
174	175	num.displays7	499.5	1	NA	138	6
0	0	NA	0	-1	0	139	6
176	177	num.displays7	1026	1	NA	140	6
0	0	NA	0	-1	1	141	6
178	179	num.displays1	812.5	1	NA	142	6
180	181	avg.auths.per.disc4	33.25	1	NA	143	6
182	183	avg.disc.length6	38	1	NA	144	6
0	0	NA	0	-1	1	145	6
184	185	avg.disc.length2	7.5	1	NA	146	6
0	0	NA	0	-1	1	147	6
0	0	NA	0	-1	0	148	6
0	0	NA	0	-1	1	149	6
0	0	NA	0	-1	1	150	6
0	0	NA	0	-1	0	151	6
0	0	NA	0	-1	0	152	6
186	187	attention.level.author0	0.0005545	1	NA	153	6
188	189	auth.increase6	4.5	1	NA	154	6
0	0	NA	0	-1	1	155	6
190	191	num.displays4	2195	1	NA	156	6
0	0	NA	0	-1	1	157	6
0	0	NA	0	-1	1	158	6
0	0	NA	0	-1	1	159	6
0	0	NA	0	-1	0	160	6
192	193	number.total.disc6	2.5	1	NA	161	6
194	195	attention.level.contrib2	0.0015315	1	NA	162	6
0	0	NA	0	-1	1	163	6
0	0	NA	0	-1	1	164	6
0	0	NA	0	-1	0	165	6
196	197	avg.disc.length3	64	1	NA	166	6
0	0	NA	0	-1	0	167	6
198	199	contribution.sparseness5	0.007669	1	NA	168	6
0	0	NA	0	-1	0	169	6
0	0	NA	0	-1	1	170	6
0	0	NA	0	-1	0	171	6
0	0	NA	0	-1	0	172	6
0	0	NA	0	-1	1	173	6
0	0	NA	0	-1	0	174	6
0	0	NA	0	-1	0	175	6
0	0	NA	0	-1	0	176	6
0	0	NA	0	-1	0	177	6
0	0	NA	0	-1	0	178	6
0	0	NA	0	-1	0	179	6
0	0	NA	0	-1	0	180	6
0	0	NA	0	-1	0	181	6
0	0	NA	0	-1	0	182	6
0	0	NA	0	-1	0	183	6
0	0	NA	0	-1	0	184	6
0	0	NA	0	-1	0	185	6
0	0	NA	0	-1	0	186	6
0	0	NA	0	-1	0	187	6
0	0	NA	0	-1	0	188	6
0	0	NA	0	-1	1	189	6
0	0	NA	0	-1	0	190	6
0	0	NA	0	-1	0	191	6
0	0	NA	0	-1	1	192	6
0	0	NA	0	-1	0	193	6
0	0	NA	0	-1	1	194	6
0	0	NA	0	-1	1	195	6
0	0	NA	0	-1	1	196	6
0	0	NA	0	-1	0	197	6
0	0	NA	0	-1	1	198	6
0	0	NA	0	-1	1	199	6
2	3	number.total.disc4	2.5	1	NA	1	7
4	5	num.displays1	1300.5	1	NA	2	7
6	7	num.displays0	2052.5	1	NA	3	7
8	9	num.displays5	982	1	NA	4	7
10	11	attention.level.author4	0.001206	1	NA	5	7
12	13	num.authors.topic4	24.5	1	NA	6	7
14	15	attention.level.author0	0.004677	1	NA	7	7
16	17	avg.auths.per.disc7	79.5	1	NA	8	7
18	19	number.total.disc2	1.5	1	NA	9	7
20	21	contribution.sparseness4	0.0027775	1	NA	10	7
22	23	num.displays1	2947	1	NA	11	7
24	25	num.displays3	651.5	1	NA	12	7
0	0	NA	0	-1	1	13	7
26	27	attention.level.author4	0.0031085	1	NA	14	7
28	29	burstiness6	0.763889	1	NA	15	7
30	31	attention.level.author7	0.0114805	1	NA	16	7
0	0	NA	0	-1	1	17	7
32	33	number.total.disc1	3.5	1	NA	18	7
34	35	atomic.containers7	56.5	1	NA	19	7
36	37	num.displays4	1799	1	NA	20	7
38	39	burstiness3	0.0833335	1	NA	21	7
40	41	attention.level.author0	0.0013145	1	NA	22	7
42	43	num.displays4	14737.5	1	NA	23	7
44	45	auth.increase3	10	1	NA	24	7
46	47	num.displays3	2736.5	1	NA	25	7
48	49	avg.disc.length3	9	1	NA	26	7
50	51	num.new.disc6	3.5	1	NA	27	7
52	53	avg.disc.length1	84.25	1	NA	28	7
0	0	NA	0	-1	1	29	7
54	55	avg.auths.per.disc0	3.75	1	NA	30	7
0	0	NA	0	-1	1	31	7
56	57	attention.level.author5	0.002637	1	NA	32	7
0	0	NA	0	-1	1	33	7
58	59	num.authors.topic0	8.5	1	NA	34	7
0	0	NA	0	-1	0	35	7
60	61	contribution.sparseness7	0.006251	1	NA	36	7
62	63	contribution.sparseness2	0.010239	1	NA	37	7
64	65	avg.auths.per.disc6	13.875	1	NA	38	7
66	67	avg.auths.per.disc5	25.583333	1	NA	39	7
68	69	burstiness2	0.45	1	NA	40	7
70	71	attention.level.contrib5	0.0035215	1	NA	41	7
72	73	avg.auths.per.disc5	4.1666665	1	NA	42	7
0	0	NA	0	-1	0	43	7
74	75	contribution.sparseness7	0.0706765	1	NA	44	7
0	0	NA	0	-1	1	45	7
76	77	attention.level.author4	0.00433	1	NA	46	7
0	0	NA	0	-1	1	47	7
0	0	NA	0	-1	1	48	7
78	79	num.new.disc2	0.5	1	NA	49	7
80	81	num.displays6	6209.5	1	NA	50	7
82	83	attention.level.author1	0.004361	1	NA	51	7
84	85	avg.disc.length7	20.010271	1	NA	52	7
0	0	NA	0	-1	0	53	7
86	87	auth.increase2	10.5	1	NA	54	7
88	89	avg.disc.length7	147.5	1	NA	55	7
90	91	contribution.sparseness4	0.004879	1	NA	56	7
0	0	NA	0	-1	0	57	7
0	0	NA	0	-1	0	58	7
0	0	NA	0	-1	0	59	7
92	93	num.displays3	846	1	NA	60	7
94	95	contribution.sparseness1	0.0530185	1	NA	61	7
96	97	num.displays3	15812.5	1	NA	62	7
98	99	num.displays0	1368	1	NA	63	7
100	101	atomic.containers1	23	1	NA	64	7
0	0	NA	0	-1	1	65	7
102	103	attention.level.contrib7	0.000143	1	NA	66	7
0	0	NA	0	-1	1	67	7
104	105	attention.level.author2	0.002158	1	NA	68	7
0	0	NA	0	-1	1	69	7
106	107	num.authors.topic7	19	1	NA	70	7
0	0	NA	0	-1	0	71	7
108	109	atomic.containers2	17.5	1	NA	72	7
110	111	num.displays6	3185.5	1	NA	73	7
0	0	NA	0	-1	0	74	7
0	0	NA	0	-1	0	75	7
112	113	atomic.containers5	0.5	1	NA	76	7
114	115	burstiness4	0.725	1	NA	77	7
0	0	NA	0	-1	1	78	7
116	117	num.displays3	5611	1	NA	79	7
